game_id,date,home_team,away_team,home_id,away_id,home_abbreviation,away_abbreviation,home_score,away_score,home_win,neutral_site,conference_competition,season
400986320,2017-11-11,Duke Blue Devils,Elon Phoenix,150,2210,DUKE,ELON,97,68,1,0,0,2018
400986324,2017-11-11,Michigan State Spartans,North Florida Ospreys,127,2454,MSU,UNF,98,66,1,0,0,2018
400988189,2017-11-11,Arizona Wildcats,Northern Arizona Lumberjacks,12,2464,ARIZ,NAU,101,67,1,0,0,2018
400989174,2017-11-11,Kansas Jayhawks,Tennessee State Tigers,2305,2634,KU,TNST,92,56,1,0,0,2018
400988413,2017-11-11,Villanova Wildcats,Columbia Lions,222,171,VILL,COLU,75,60,1,0,0,2018
400987931,2017-11-11,Wichita State Shockers,Kansas City Roos,2724,140,WICH,KC,109,57,1,0,0,2018
400986021,2017-11-11,North Carolina Tar Heels,Northern Iowa Panthers,153,2460,UNC,UNI,86,69,1,0,0,2018
400988193,2017-11-11,USC Trojans,Cal State Fullerton Titans,30,2239,USC,CSUF,84,42,1,0,0,2018
400986704,2017-11-11,Miami Hurricanes,Gardner-Webb Runnin' Bulldogs,2390,2241,MIA,GWEB,77,45,1,0,0,2018
400986325,2017-11-11,Minnesota Golden Gophers,South Carolina Upstate Spartans,135,2908,MINN,UPST,92,77,1,0,0,2018
400988411,2017-11-11,Xavier Musketeers,Morehead State Eagles,2752,2413,XAV,MORE,101,49,1,0,0,2018
400986877,2017-11-11,Gonzaga Bulldogs,Texas Southern Tigers,2250,2640,GONZ,TXSO,97,69,1,0,0,2018
400986326,2017-11-11,Northwestern Wildcats,Loyola Maryland Greyhounds,77,2352,NU,L-MD,79,75,1,0,0,2018
400986329,2017-11-11,Purdue Boilermakers,SIU Edwardsville Cougars,2509,2565,PUR,SIUE,105,74,1,0,0,2018
400986023,2017-11-11,UCLA Bruins,Georgia Tech Yellow Jackets,26,59,UCLA,GT,63,60,1,1,0,2018
400990106,2017-11-10,Eastern Michigan Eagles,Spring Arbor Cougars,2199,2950,EMU,SA,92,60,1,0,0,2018
400992536,2017-11-10,Middle Tennessee Blue Raiders,Trevecca Nazarene Trojans,2393,2906,MTSU,TVCA,104,52,1,0,0,2018
400991950,2017-11-10,Stetson Hatters,Webber International Warriors,56,2691,STET,WEBBINT,98,89,1,0,0,2018
400987825,2017-11-10,Cincinnati Bearcats,Savannah State Tigers,2132,2542,CIN,SAV,107,77,1,0,0,2018
400991544,2017-11-10,New Hampshire Wildcats,Wheelock College Wheelock,160,450,UNH,WHEELOCK,95,39,1,0,0,2018
400988882,2017-11-10,Baylor Bears,Central Arkansas Bears,239,2110,BAY,CARK,107,66,1,0,0,2018
400987926,2017-11-10,Tulsa Golden Hurricane,Lamar Cardinals,202,2320,TLSA,LAM,67,74,0,0,0,2018
400992947,2017-11-10,Jackson State Tigers,Millsaps Majors,2296,2398,JKST,MIL,84,46,1,0,0,2018
400988646,2017-11-10,The Citadel Bulldogs,Oglethorpe Stormy Petrels,2643,2476,CIT,OGLET,109,73,1,0,0,2018
400990107,2017-11-10,Central Michigan Chippewas,Siena Heights Saints,2117,2562,CMU,SHTU,108,48,1,0,0,2018
400986328,2017-11-10,Penn State Nittany Lions,Campbell Fighting Camels,213,2097,PSU,CAM,86,75,1,0,0,2018
400991226,2017-11-10,Eastern Washington Eagles,Walla Walla Wolves,331,3152,EWU,WLWL,82,61,1,0,0,2018
400991464,2017-11-10,James Madison Dukes,Bridgewater College (VA) Eagles,256,2079,JMU,BRDVA,80,50,1,0,0,2018
400999873,2017-11-10,North Texas Mean Green,Eureka Red Devils,249,101,UNT,ERKA,122,65,1,0,0,2018
400990709,2017-11-10,Sacred Heart Pioneers,Holy Cross Crusaders,2529,107,SHU,HC,64,69,0,0,0,2018
400987146,2017-11-10,West Virginia Mountaineers,Texas A&M Aggies,277,245,WVU,TA&M,65,88,0,1,0,2018
400986025,2017-11-10,Virginia Tech Hokies,Detroit Mercy Titans,259,2174,VT,DETM,111,79,1,0,0,2018
400988408,2017-11-10,Seton Hall Pirates,Fairleigh Dickinson Knights,2550,161,HALL,FDU,90,68,1,0,0,2018
400987157,2017-11-10,Alabama Crimson Tide,Memphis Tigers,333,235,ALA,MEM,82,70,1,1,0,2018
400987150,2017-11-10,Mississippi State Bulldogs,Alabama State Hornets,344,2011,MSST,ALST,96,68,1,0,0,2018
400992541,2017-11-11,Florida International Panthers,Florida Memorial FLORIDA MEMORIAL,2229,2227,FIU,FMU,70,47,1,0,0,2018
400992380,2017-11-11,Radford Highlanders,Georgia Southwestern Hurricanes,2515,3068,RAD,GASW,72,63,1,0,0,2018
400992342,2017-11-11,Liberty Flames,Clarks Summit Defenders,2335,109636,LIB,CKST,87,42,1,0,0,2018
400991652,2017-11-11,Harvard Crimson,MIT Engineers,108,109,HARV,MIT,73,64,1,0,0,2018
400991498,2017-11-11,Old Dominion Monarchs,Towson Tigers,295,119,ODU,TOW,57,54,1,0,0,2018
400991450,2017-11-11,Hofstra Pride,Army Black Knights,2275,349,HOF,ARMY,77,74,1,0,0,2018
400991053,2017-11-11,Charleston Cougars,Siena Saints,232,2561,COFC,SIE,68,60,1,0,0,2018
