game_id,date,home_team,away_team,home_id,away_id,home_abbreviation,away_abbreviation,home_score,away_score,home_win,neutral_site,conference_competition,season
400820709,2015-11-14,Maryland Terrapins,Mount St. Mary's Mountaineers,120,116,MD,MSM,80,56,1,0,0,2016
400825540,2015-11-14,Virginia Cavaliers,Morgan State Bears,258,2415,UVA,MORG,86,48,1,0,0,2016
400818870,2015-11-14,Wichita State Shockers,Charleston Southern Buccaneers,2724,2127,WICH,CHSO,88,63,1,0,0,2016
400840331,2015-11-14,Villanova Wildcats,Fairleigh Dickinson Knights,222,161,VILL,FDU,91,54,1,0,0,2016
400813818,2015-11-14,Arizona Wildcats,Pacific Tigers,12,279,ARIZ,PAC,79,61,1,0,0,2016
400839316,2015-11-14,Michigan State Spartans,Florida Atlantic Owls,127,2226,MSU,FAU,82,55,1,0,0,2016
400830764,2015-11-14,California Golden Bears,Rice Owls,25,242,CAL,RICE,97,65,1,0,0,2016
400839278,2015-11-14,Indiana Hoosiers,Eastern Illinois Panthers,84,2197,IU,EIU,88,49,1,0,0,2016
400816754,2015-11-14,Utah Utes,Southern Utah Thunderbirds,254,253,UTAH,SUU,82,71,1,0,0,2016
400841778,2015-11-14,Wisconsin Badgers,Western Illinois Leathernecks,275,2710,WIS,WIU,67,69,0,0,0,2016
400839231,2015-11-14,Notre Dame Fighting Irish,Saint Francis Red Flash,87,2598,ND,SFPA,87,56,1,0,0,2016
400830774,2015-11-14,LSU Tigers,McNeese Cowboys,99,2377,LSU,MCN,81,70,1,0,0,2016
400831581,2015-11-14,Baylor Bears,Stephen F. Austin Lumberjacks,239,2617,BAY,SFA,97,55,1,0,0,2016
400830619,2015-11-14,Michigan Wolverines,Northern Michigan Wildcats,130,128,MICH,NMI,70,44,1,0,0,2016
400843577,2015-11-13,Columbia Lions,Kean Cougars,171,2871,COLU,KEAN,107,62,1,0,0,2016
400823382,2015-11-13,Eastern Michigan Eagles,Vermont Catamounts,2199,261,EMU,UVM,70,50,1,0,0,2016
400833164,2015-11-13,UL Monroe Warhawks,McMurry War Hawks,2433,241,ULM,MCM,88,43,1,0,0,2016
400841963,2015-11-13,Yale Bulldogs,Fairfield Stags,43,2217,YALE,FAIR,70,57,1,1,0,2016
400820685,2015-11-13,North Dakota Fighting Hawks,Minnesota Morris Cougars,155,2399,UND,MNMOR,99,69,1,0,0,2016
400841909,2015-11-13,Central Michigan Chippewas,Jacksonville State Gamecocks,2117,55,CMU,JXST,89,83,1,0,0,2016
400846751,2015-11-13,Army Black Knights,Ferrum Panthers,349,366,ARMY,FC,93,54,1,0,0,2016
400821337,2015-11-13,Ole Miss Rebels,Northwestern State Demons,145,2466,MISS,NWST,90,76,1,0,0,2016
400813741,2015-11-13,Iowa State Cyclones,Colorado Buffaloes,66,38,ISU,COLO,68,62,1,1,0,2016
400843615,2015-11-13,Pennsylvania Quakers,Robert Morris Colonials,219,2523,PENN,RMU,76,75,1,0,0,2016
400842567,2015-11-13,Sacred Heart Pioneers,Quinnipiac Bobcats,2529,2514,SHU,QUIN,76,64,1,1,0,2016
400839817,2015-11-13,Wright State Raiders,South Dakota Coyotes,2750,233,WRST,SDAK,77,69,1,1,0,2016
400840317,2015-11-13,St. John's Red Storm,Wagner Seahawks,2599,2681,SJU,WAG,66,57,1,0,0,2016
400852303,2015-11-14,Florida A&M Rattlers,Johnson University Florida Suns,50,3097,FAMU,FLORI,103,71,1,0,0,2016
400847051,2015-11-14,Abilene Christian Wildcats,University of The Southwest Mustangs,2000,3154,ACU,USW,94,63,1,0,0,2016
400843912,2015-11-14,Indiana State Sycamores,IU Indianapolis Jaguars,282,85,INST,IUIN,70,72,0,0,0,2016
400843051,2015-11-14,Eastern Kentucky Colonels,Coppin State Eagles,2198,2154,EKU,COPP,107,80,1,0,0,2016
400843028,2015-11-14,Rider Broncs,Princeton Tigers,2520,163,RID,PRIN,56,64,0,0,0,2016
400841265,2015-11-14,Florida International Panthers,Trinity College of Jacksonville Eagles,2229,3174,FIU,TCJ,71,39,1,0,0,2016
400841183,2015-11-14,UNC Wilmington Seahawks,Milligan Buffaloes,350,2397,UNCW,MILLI,100,62,1,0,0,2016
400841101,2015-11-14,Marist Red Foxes,Holy Cross Crusaders,2368,107,MRST,HC,64,67,0,0,0,2016
400841078,2015-11-14,Rutgers Scarlet Knights,Rutgers-Newark,164,109658,RUTG,RUTNEW,72,59,1,0,0,2016
400841054,2015-11-14,Furman Paladins,Presbyterian Blue Hose,231,2506,FUR,PRES,63,53,1,0,0,2016
400840892,2015-11-14,Boston University Terriers,Northeastern Huskies,104,111,BU,NE,84,87,0,0,0,2016
400840868,2015-11-14,Longwood Lancers,Randolph College Wildcats,2344,3153,LONG,RDPH,69,49,1,0,0,2016
400840367,2015-11-14,Georgia State Panthers,Middle Georgia State Knights,2247,109014,GAST,MID,73,54,1,0,0,2016
400840343,2015-11-14,Xavier Musketeers,Miami (OH) RedHawks,2752,193,XAV,M-OH,81,72,1,0,0,2016
400839795,2015-11-14,Louisville Cardinals,Samford Bulldogs,97,2535,LOU,SAM,86,45,1,0,0,2016
400839185,2015-11-14,Syracuse Orange,Lehigh Mountain Hawks,183,2329,SYR,LEH,57,47,1,0,0,2016
400833422,2015-11-14,Liberty Flames,Covenant Fighting Scots,2335,2157,LIB,COVENANT,64,62,1,0,0,2016
400833347,2015-11-14,Richmond Spiders,James Madison Dukes,257,256,RICH,JMU,75,87,0,0,0,2016
400830870,2015-11-14,Charleston Cougars,South Carolina State Bulldogs,232,2569,COFC,SCST,74,54,1,0,0,2016
400830681,2015-11-14,Tennessee Volunteers,UNC Asheville Bulldogs,2633,2427,TENN,UNCA,82,78,1,0,0,2016
400827769,2015-11-14,Seton Hall Pirates,Dartmouth Big Green,2550,159,HALL,DART,84,67,1,0,0,2016
400827480,2015-11-14,Miami Hurricanes,UT Rio Grande Valley Vaqueros,2390,292,MIA,RGV,86,59,1,0,0,2016
400825741,2015-11-14,Dayton Flyers,Southeast Missouri State Redhawks,2168,2546,DAY,SEMO,84,53,1,0,0,2016
400825530,2015-11-14,Clemson Tigers,North Carolina Central Eagles,228,2428,CLEM,NCCU,74,40,1,0,0,2016
400825502,2015-11-14,Bucknell Bison,Shenandoah Hornets,2083,2828,BUCK,SHENAN,107,61,1,0,0,2016
400824527,2015-11-14,Georgia Bulldogs,Chattanooga Mocs,61,236,UGA,UTC,90,92,0,0,0,2016
400820676,2015-11-14,George Washington Revolutionaries,Lafayette Leopards,45,322,GW,LAF,85,76,1,0,0,2016
400820605,2015-11-14,Cincinnati Bearcats,Western Carolina Catamounts,2132,2717,CIN,WCU,97,72,1,0,0,2016
400818730,2015-11-14,VCU Rams,Prairie View A&M Panthers,2670,2504,VCU,PV,75,50,1,0,0,2016
400818724,2015-11-14,Duke Blue Devils,Siena Saints,150,2561,DUKE,SIE,92,74,1,0,0,2016
400817663,2015-11-14,Duquesne Dukes,Seton Hill Griffins,2184,109567,DUQ,SETONHILL,96,71,1,0,0,2016
400816882,2015-11-14,George Mason Patriots,Colgate Raiders,2244,2142,GMU,COLG,53,66,0,0,0,2016
400813813,2015-11-14,West Virginia Mountaineers,Northern Kentucky Norse,277,94,WVU,NKU,107,61,1,0,0,2016
400809426,2015-11-14,North Carolina Tar Heels,Temple Owls,153,218,UNC,TEM,91,67,1,1,0,2016
400809380,2015-11-14,Kentucky Wildcats,UAlbany Great Danes,96,399,UK,UALB,78,65,1,0,0,2016
400809343,2015-11-14,Purdue Boilermakers,North Carolina A&T Aggies,2509,2448,PUR,NCAT,81,40,1,0,0,2016
400809342,2015-11-14,Old Dominion Monarchs,Niagara Purple Eagles,295,315,ODU,NIA,67,50,1,0,0,2016
400845427,2015-11-14,New Mexico Lobos,Texas Southern Tigers,167,2640,UNM,TXSO,86,57,1,0,0,2016
