game_id,date,season,market_home_prob,neutral
290180222.0,2009-01-18,2009,0.9154,0
290182509.0,2009-01-18,2009,0.8721,0
290182287.0,2009-01-18,2009,0.84,0
290182352.0,2009-01-18,2009,0.6345,0
290182458.0,2009-01-18,2009,0.4037,0
290180016.0,2009-01-18,2009,0.1935,0
290240058.0,2009-01-24,2009,0.2893,0
290240048.0,2009-01-24,2009,0.6742,0
290242174.0,2009-01-24,2009,0.5217,0
290240269.0,2009-01-24,2009,0.9312,0
290240156.0,2009-01-24,2009,0.7901,0
290240103.0,2009-01-24,2009,0.6889,0
290240195.0,2009-01-24,2009,0.7286,0
290240005.0,2009-01-24,2009,0.9428,0
290240193.0,2009-01-24,2009,0.7579,0
290242182.0,2009-01-24,2009,0.7328,0
290240068.0,2009-01-24,2009,0.7925,0
290242199.0,2009-01-24,2009,0.4037,0
290240258.0,2009-01-24,2009,0.4826,0
290242567.0,2009-01-24,2009,0.6507,0
290240061.0,2009-01-24,2009,0.4202,0
290240038.0,2009-01-24,2009,0.2479,0
290242751.0,2009-01-24,2009,0.7521,0
290240218.0,2009-01-24,2009,0.825,0
290240265.0,2009-01-24,2009,0.5711,0
290242006.0,2009-01-24,2009,0.6429,0
290242026.0,2009-01-24,2009,0.6187,0
290250183.0,2009-01-25,2009,0.5108,0
290252230.0,2009-01-25,2009,0.2136,0
290252168.0,2009-01-25,2009,0.8863,0
290252050.0,2009-01-25,2009,0.698,0
290252724.0,2009-01-25,2009,0.6792,0
290250139.0,2009-01-25,2009,0.5427,0
290250194.0,2009-01-25,2009,0.4118,0
290252368.0,2009-01-25,2009,0.604,0
290250149.0,2009-01-25,2009,0.6429,0
290292181.0,2009-01-29,2009,0.746,0
290310059.0,2009-01-31,2009,0.2604,0
290310097.0,2009-01-31,2009,0.7066,0
290310111.0,2009-01-31,2009,0.8721,0
290310282.0,2009-01-31,2009,0.2977,0
290310002.0,2009-01-31,2009,0.7066,0
290310242.0,2009-01-31,2009,0.5,0
290312199.0,2009-01-31,2009,0.1671,0
290312711.0,2009-01-31,2009,0.5711,0
290312050.0,2009-01-31,2009,0.4289,0
290310245.0,2009-01-31,2009,0.5882,0
290310202.0,2009-01-31,2009,0.9251,0
290310006.0,2009-01-31,2009,0.88,0
290310026.0,2009-01-31,2009,0.8465,0
290312287.0,2009-01-31,2009,0.746,0
290310084.0,2009-01-31,2009,0.2805,0
290312005.0,2009-01-31,2009,0.2099,0
290310119.0,2009-01-31,2009,0.396,0
290312724.0,2009-01-31,2009,0.5427,0
290312729.0,2009-01-31,2009,0.6279,0
290310252.0,2009-01-31,2009,0.9221,0
290310218.0,2009-01-31,2009,0.8322,0
290312084.0,2009-01-31,2009,0.8982,0
290312006.0,2009-01-31,2009,0.88,0
290312535.0,2009-01-31,2009,0.0983,0
290312026.0,2009-01-31,2009,0.8721,0
290320222.0,2009-02-01,2009,0.863,0
290322599.0,2009-02-01,2009,0.604,0
290320150.0,2009-02-01,2009,0.9727,0
290320156.0,2009-02-01,2009,0.84,0
290322520.0,2009-02-01,2009,0.7396,0
290322352.0,2009-02-01,2009,0.5963,0
290320147.0,2009-02-01,2009,0.3761,0
290350084.0,2009-02-04,2009,0.4118,0
290382275.0,2009-02-07,2009,0.7901,0
290380222.0,2009-02-07,2009,0.7066,0
290380256.0,2009-02-07,2009,0.3813,0
290380098.0,2009-02-07,2009,0.7147,0
290382050.0,2009-02-07,2009,0.3655,0
290380245.0,2009-02-07,2009,0.604,0
290382174.0,2009-02-07,2009,0.5882,0
290382350.0,2009-02-07,2009,0.2934,0
290380277.0,2009-02-07,2009,0.8465,0
290382247.0,2009-02-07,2009,0.5798,0
290380127.0,2009-02-07,2009,0.9535,0
290380276.0,2009-02-07,2009,0.7396,0
290380195.0,2009-02-07,2009,0.9251,0
290382579.0,2009-02-07,2009,0.9054,0
290382649.0,2009-02-07,2009,0.175,0
290380314.0,2009-02-07,2009,0.8065,0
290382210.0,2009-02-07,2009,0.5711,0
290380055.0,2009-02-07,2009,0.5325,0
290390164.0,2009-02-08,2009,0.5325,0
290392429.0,2009-02-08,2009,0.438,0
290392599.0,2009-02-08,2009,0.16,0
290390259.0,2009-02-08,2009,0.7579,0
290390257.0,2009-02-08,2009,0.6889,0
290392460.0,2009-02-08,2009,0.5325,0
290392006.0,2009-02-08,2009,0.84,0
290390154.0,2009-02-08,2009,0.84,0
290390315.0,2009-02-08,2009,0.8329,0
290392502.0,2009-02-08,2009,0.976,0
290452244.0,2009-02-14,2009,0.6549,0
290450059.0,2009-02-14,2009,0.6279,0
290450195.0,2009-02-14,2009,0.8898,0
290450071.0,2009-02-14,2009,0.6841,0
290450005.0,2009-02-14,2009,0.9352,0
290450197.0,2009-02-14,2009,0.8329,0
290450048.0,2009-02-14,2009,0.5798,0
290452294.0,2009-02-14,2009,0.3159,0
290450154.0,2009-02-14,2009,0.7784,0
290450002.0,2009-02-14,2009,0.5882,0
290450239.0,2009-02-14,2009,0.6792,0
290452172.0,2009-02-14,2009,0.7784,0
290452535.0,2009-02-14,2009,0.698,0
290450231.0,2009-02-14,2009,0.0541,0
290460258.0,2009-02-15,2009,0.2333,0
290462086.0,2009-02-15,2009,0.9377,0
290462050.0,2009-02-15,2009,0.3258,0
290462182.0,2009-02-15,2009,0.825,0
290462184.0,2009-02-15,2009,0.4848,0
290460097.0,2009-02-15,2009,0.9608,0
290460103.0,2009-02-15,2009,0.251,0
290522509.0,2009-02-21,2009,0.9623,0
290520152.0,2009-02-21,2009,0.7521,0
290520197.0,2009-02-21,2009,0.6507,0
290522132.0,2009-02-21,2009,0.3258,0
290520026.0,2009-02-21,2009,0.88,0
290522751.0,2009-02-21,2009,0.6345,0
290522638.0,2009-02-21,2009,0.1935,0
290522655.0,2009-02-21,2009,0.5427,0
290520257.0,2009-02-21,2009,0.6507,0
290522641.0,2009-02-21,2009,0.4675,0
290520163.0,2009-02-21,2009,0.7579,0
290520219.0,2009-02-21,2009,0.6792,0
290520098.0,2009-02-21,2009,0.8898,0
290520066.0,2009-02-21,2009,0.396,0
290522005.0,2009-02-21,2009,0.5526,0
290532750.0,2009-02-21,2009,0.6115,0
290530295.0,2009-02-21,2009,0.7901,0
290532166.0,2009-02-21,2009,0.6345,0
290530261.0,2009-02-21,2009,0.7066,0
290532083.0,2009-02-21,2009,0.4289,0
290530189.0,2009-02-21,2009,0.825,0
290532711.0,2009-02-21,2009,0.8065,0
290530282.0,2009-02-21,2009,0.8122,0
290532050.0,2009-02-21,2009,0.6841,0
290532737.0,2009-02-21,2009,0.5427,0
290530093.0,2009-02-21,2009,0.8122,0
290530119.0,2009-02-21,2009,0.4289,0
290532350.0,2009-02-21,2009,0.4573,0
290532199.0,2009-02-21,2009,0.5,0
290532182.0,2009-02-21,2009,0.8465,0
290520231.0,2009-02-21,2009,0.4202,0
290522464.0,2009-02-21,2009,0.9189,0
290520149.0,2009-02-21,2009,0.698,0
290530127.0,2009-02-22,2009,0.7706,0
290530183.0,2009-02-22,2009,0.5526,0
290530059.0,2009-02-22,2009,0.2759,0
290530218.0,2009-02-22,2009,0.9251,0
290532325.0,2009-02-22,2009,0.5427,0
290530164.0,2009-02-22,2009,0.1385,0
290532599.0,2009-02-22,2009,0.5217,0
290570189.0,2009-02-26,2009,0.4783,0
290590305.0,2009-02-28,2009,0.5,0
290590245.0,2009-02-28,2009,0.825,0
290592429.0,2009-02-28,2009,0.9473,0
290592086.0,2009-02-28,2009,0.7286,0
290590052.0,2009-02-28,2009,0.4848,0
290590258.0,2009-02-28,2009,0.302,0
290590048.0,2009-02-28,2009,0.5798,0
290590282.0,2009-02-28,2009,0.5798,0
290590259.0,2009-02-28,2009,0.3111,0
290592509.0,2009-02-28,2009,0.8122,0
290592168.0,2009-02-28,2009,0.5798,0
290590239.0,2009-02-28,2009,0.8929,0
290592492.0,2009-02-28,2009,0.4826,0
290590163.0,2009-02-28,2009,0.5325,0
290592005.0,2009-02-28,2009,0.5,0
290590111.0,2009-02-28,2009,0.6507,0
290590344.0,2009-02-28,2009,0.669,0
290590156.0,2009-02-28,2009,0.749,0
290590265.0,2009-02-28,2009,0.4783,0
290592166.0,2009-02-28,2009,0.9656,0
290592026.0,2009-02-28,2009,0.7023,0
290590055.0,2009-02-28,2009,0.6239,0
290600097.0,2009-03-01,2009,0.7901,0
290602006.0,2009-03-01,2009,0.8209,0
290600164.0,2009-03-01,2009,0.3885,0
290600183.0,2009-03-01,2009,0.7607,0
290600193.0,2009-03-01,2009,0.6841,0
290600195.0,2009-03-01,2009,0.604,0
290602172.0,2009-03-01,2009,0.5963,0
290600058.0,2009-03-01,2009,0.16,0
290600315.0,2009-03-01,2009,0.9393,0
290602520.0,2009-03-01,2009,0.7147,0
290600314.0,2009-03-01,2009,0.746,0
290652247.0,2009-03-06,2009,0.4675,1
290650256.0,2009-03-06,2009,0.5882,1
290652460.0,2009-03-06,2009,0.7286,1
290652026.0,2009-03-06,2009,0.7635,1
290662132.0,2009-03-07,2009,0.7241,0
290660103.0,2009-03-07,2009,0.7784,0
290660235.0,2009-03-07,2009,0.9806,0
290662306.0,2009-03-07,2009,0.9251,0
290660066.0,2009-03-07,2009,0.6279,0
290660269.0,2009-03-07,2009,0.7023,0
290660164.0,2009-03-07,2009,0.6115,0
290660005.0,2009-03-07,2009,0.8579,0
290660026.0,2009-03-07,2009,0.9535,0
290660242.0,2009-03-07,2009,0.2365,0
290660179.0,2009-03-07,2009,0.4675,0
290660061.0,2009-03-07,2009,0.3208,0
290660295.0,2009-03-07,2009,0.7107,1
290662244.0,2009-03-07,2009,0.6792,1
